Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[312]    0.0    0.00    0.00       3         mc_astifcase_destroy <cycle 1> [312]
                0.00    0.00       3/1757        mc_memory_free [83]
                                   3             mc_astexpr_destroy <cycle 1> [110]
                                   3             mc_astcodeblock_destroy <cycle 1> [235]
-----------------------------------------------
                0.00    0.00       3/3           mc_parser_parseifstmt <cycle 4> [318]
[313]    0.0    0.00    0.00       3         mc_astifcase_make [313]
                0.00    0.00       3/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00       3/3           mc_state_makestdclasses [28]
[314]    0.0    0.00    0.00       3         mc_class_addpseudo [314]
                0.00    0.00       3/27          mc_class_addfunction [196]
-----------------------------------------------
                                   3             mc_compiler_compilestatement <cycle 3> [164]
[315]    0.0    0.00    0.00       3         mc_compiler_compileifstmt <cycle 3> [315]
                0.00    0.00       9/1408        mc_ptrlist_count [89]
                0.00    0.00       6/256         mc_compiler_getip [114]
                0.00    0.00       4/244         mc_compiler_emit [116]
                0.00    0.00       4/6           mc_compiler_changeuint16operand [293]
                0.00    0.00       4/284         mc_basicarray_count [111]
                0.00    0.00       3/46          mc_basicarray_make [159]
                0.00    0.00       3/1404        mc_ptrlist_get [90]
                0.00    0.00       3/46          mc_basicarray_destroy [158]
                0.00    0.00       1/1586        mc_basicarray_push [87]
                0.00    0.00       1/675         mc_basicarray_get [94]
                                   4             mc_compiler_compilecodeblock <cycle 3> [294]
                                   3             mc_compiler_compileexpression <cycle 3> [163]
-----------------------------------------------
                0.00    0.00       1/3           mc_errlist_deinit [368]
                0.00    0.00       2/3           mc_state_clearerrors [350]
[316]    0.0    0.00    0.00       3         mc_errlist_clear [316]
-----------------------------------------------
                0.00    0.00       3/3           mc_lexer_nexttokinternal [106]
[317]    0.0    0.00    0.00       3         mc_lexer_scanstring [317]
                0.00    0.00       4/1449        mc_lexer_readchar [88]
-----------------------------------------------
                                   3             mc_astparser_parsestatement <cycle 4> [162]
[318]    0.0    0.00    0.00       3         mc_parser_parseifstmt <cycle 4> [318]
                0.00    0.00      10/413         mc_lexer_nexttoken [105]
                0.00    0.00       6/150         mc_lexer_expectcurrent [126]
                0.00    0.00       5/697         mc_lexer_currtokenis [93]
                0.00    0.00       3/109         mc_ptrlist_make [136]
                0.00    0.00       3/3           mc_astifcase_make [313]
                0.00    0.00       3/556         mc_ptrlist_push [99]
                0.00    0.00       3/36          mc_parser_parseexpression <cycle 5> [132]
                0.00    0.00       3/3           mc_astexpr_makeifexpr [309]
                                   4             mc_parser_parsecodeblock <cycle 4> [241]
-----------------------------------------------
                0.00    0.00       3/3           mc_parser_parseexpression <cycle 5> [132]
[319]    0.0    0.00    0.00       3         mc_parser_parseliteralbool [319]
                0.00    0.00       3/3           mc_astexpr_makeliteralbool [310]
                0.00    0.00       3/413         mc_lexer_nexttoken [105]
-----------------------------------------------
                0.00    0.00       3/3           mc_parser_parseexpression <cycle 5> [132]
[320]    0.0    0.00    0.00       3         mc_parser_parseliteralstring [320]
                0.00    0.00       3/3           mc_parser_processandcopystring [321]
                0.00    0.00       3/413         mc_lexer_nexttoken [105]
                0.00    0.00       3/3297        mc_util_strlen [70]
                0.00    0.00       3/3           mc_astexpr_makeliteralstring [311]
-----------------------------------------------
                0.00    0.00       3/3           mc_parser_parseliteralstring [320]
[321]    0.0    0.00    0.00       3         mc_parser_processandcopystring [321]
                0.00    0.00       3/1613        mc_allocator_malloc [86]
                0.00    0.00       1/1           mc_parser_getescapechar [378]
-----------------------------------------------
                0.00    0.00       3/3           mc_compiler_deinit [333]
[322]    0.0    0.00    0.00       3         mc_ptrdict_getvalueat [322]
-----------------------------------------------
                0.00    0.00       3/3           mc_symtable_copy [391]
[323]    0.0    0.00    0.00       3         mc_ptrlist_copy [323]
                0.00    0.00       4/1408        mc_ptrlist_count [89]
                0.00    0.00       3/109         mc_ptrlist_make [136]
                0.00    0.00       1/1404        mc_ptrlist_get [90]
                0.00    0.00       1/1           mc_astblockscope_copy [354]
                0.00    0.00       1/556         mc_ptrlist_push [99]
-----------------------------------------------
                0.00    0.00       1/3           mc_valarray_getvalueat [395]
                0.00    0.00       1/3           mc_valarray_push [396]
                0.00    0.00       1/3           mc_valarray_getlength [394]
[324]    0.0    0.00    0.00       3         mc_valarray_getinternalarray [324]
                0.00    0.00       3/1833274     mc_util_assert [50]
-----------------------------------------------
                0.00    0.00       1/2           mc_parser_parseassignexpr <cycle 5> [379]
                0.00    0.00       1/2           mc_parser_parseincdecpostfixexpr [380]
[325]    0.0    0.00    0.00       2         mc_astexpr_makeassignexpr [325]
                0.00    0.00       2/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00       2/2           mc_parser_parseprefixexpr <cycle 5> [344]
[326]    0.0    0.00    0.00       2         mc_astexpr_makeprefixexpr [326]
                0.00    0.00       2/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00       2/2           mc_parser_parseloopwhilestmt <cycle 4> [343]
[327]    0.0    0.00    0.00       2         mc_astexpr_makewhileexpr [327]
                0.00    0.00       2/230         mc_astexpr_makeexpression [122]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopedestroy [334]
[328]    0.0    0.00    0.00       2         mc_astparser_destroy [328]
                0.00    0.00       2/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopemake [335]
[329]    0.0    0.00    0.00       2         mc_astparser_make [329]
                0.00    0.00       2/1613        mc_allocator_malloc [86]
-----------------------------------------------
                                   2             mc_ptrlist_clearanddestroy <cycle 1> [150]
[330]    0.0    0.00    0.00       2         mc_compiledfile_destroy <cycle 1> [330]
                0.00    0.00      93/1757        mc_memory_free [83]
                0.00    0.00      89/1408        mc_ptrlist_count [89]
                0.00    0.00      87/1404        mc_ptrlist_get [90]
                                   2             mc_ptrlist_destroy <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopepush [337]
[331]    0.0    0.00    0.00       2         mc_compiledfile_make [331]
                0.00    0.00       4/258         mc_util_strdup [113]
                0.00    0.00       2/1613        mc_allocator_malloc [86]
                0.00    0.00       2/109         mc_ptrlist_make [136]
-----------------------------------------------
                                   2             mc_compiler_compilestatement <cycle 3> [164]
[332]    0.0    0.00    0.00       2         mc_compiler_compilewhilestmt <cycle 3> [332]
                0.00    0.00       6/256         mc_compiler_getip [114]
                0.00    0.00       6/244         mc_compiler_emit [116]
                0.00    0.00       2/2           mc_compiler_pushcontinueip [341]
                0.00    0.00       2/2           mc_compiler_pushbreakip [340]
                0.00    0.00       2/2           mc_compiler_popbreakip [338]
                0.00    0.00       2/2           mc_compiler_popcontinueip [339]
                0.00    0.00       2/6           mc_compiler_changeuint16operand [293]
                                   2             mc_compiler_compileexpression <cycle 3> [163]
                                   2             mc_compiler_compilecodeblock <cycle 3> [294]
-----------------------------------------------
                0.00    0.00       1/2           mc_compiler_destroy [364]
                0.00    0.00       1/2           mc_compiler_compilesource [32]
[333]    0.0    0.00    0.00       2         mc_compiler_deinit [333]
                0.00    0.00       5/8           mc_ptrdict_count [283]
                0.00    0.00       4/1408        mc_ptrlist_count [89]
                0.00    0.00       4/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00       3/3           mc_ptrdict_getvalueat [322]
                0.00    0.00       3/1757        mc_memory_free [83]
                0.00    0.00       2/23          mc_ptrdict_destroy [209]
                0.00    0.00       2/2           mc_compiler_filescopepop [336]
                0.00    0.00       2/10          mc_compiler_popcompilationscope [262]
                0.00    0.00       2/21          mc_ptrdict_destroyitemsanddict [215]
                0.00    0.00       2/46          mc_basicarray_destroy [158]
                0.00    0.00       2/9           mc_vallist_destroy [276]
                0.00    0.00       2/240         mc_ptrlist_destroy <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopepop [336]
[334]    0.0    0.00    0.00       2         mc_compiler_filescopedestroy [334]
                0.00    0.00       2/1408        mc_ptrlist_count [89]
                0.00    0.00       2/240         mc_ptrlist_destroy <cycle 1> [133]
                0.00    0.00       2/1757        mc_memory_free [83]
                0.00    0.00       2/2           mc_astparser_destroy [328]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopepush [337]
[335]    0.0    0.00    0.00       2         mc_compiler_filescopemake [335]
                0.00    0.00       2/1613        mc_allocator_malloc [86]
                0.00    0.00       2/2           mc_astparser_make [329]
                0.00    0.00       2/109         mc_ptrlist_make [136]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_deinit [333]
[336]    0.0    0.00    0.00       2         mc_compiler_filescopepop [336]
                0.00    0.00       6/299         mc_compiler_getsymtable [109]
                0.00    0.00       2/2           mc_symtable_getblockscope [351]
                0.00    0.00       2/10          mc_compiler_popsymtable [263]
                0.00    0.00       2/496         mc_ptrlist_top [101]
                0.00    0.00       2/2           mc_compiler_filescopedestroy [334]
                0.00    0.00       2/19          mc_ptrlist_pop [219]
                0.00    0.00       2/1408        mc_ptrlist_count [89]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_init [31]
[337]    0.0    0.00    0.00       2         mc_compiler_filescopepush [337]
                0.00    0.00       4/556         mc_ptrlist_push [99]
                0.00    0.00       2/1408        mc_ptrlist_count [89]
                0.00    0.00       2/2           mc_compiledfile_make [331]
                0.00    0.00       2/2           mc_compiler_filescopemake [335]
                0.00    0.00       2/10          mc_compiler_pushsymtable [265]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_compilewhilestmt <cycle 3> [332]
[338]    0.0    0.00    0.00       2         mc_compiler_popbreakip [338]
                0.00    0.00       2/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00       2/284         mc_basicarray_count [111]
                0.00    0.00       2/235         mc_basicarray_pop [120]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_compilewhilestmt <cycle 3> [332]
[339]    0.0    0.00    0.00       2         mc_compiler_popcontinueip [339]
                0.00    0.00       2/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00       2/284         mc_basicarray_count [111]
                0.00    0.00       2/235         mc_basicarray_pop [120]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_compilewhilestmt <cycle 3> [332]
[340]    0.0    0.00    0.00       2         mc_compiler_pushbreakip [340]
                0.00    0.00       2/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00       2/1586        mc_basicarray_push [87]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_compilewhilestmt <cycle 3> [332]
[341]    0.0    0.00    0.00       2         mc_compiler_pushcontinueip [341]
                0.00    0.00       2/1714        mc_compiler_getcompilationscope [84]
                0.00    0.00       2/1586        mc_basicarray_push [87]
-----------------------------------------------
                                   2             mc_parser_parseexpression <cycle 5> [132]
[342]    0.0    0.00    0.00       2         mc_parser_parsegroupedexpr <cycle 5> [342]
                0.00    0.00       4/413         mc_lexer_nexttoken [105]
                0.00    0.00       2/150         mc_lexer_expectcurrent [126]
                                   2             mc_parser_parseexpression <cycle 5> [132]
-----------------------------------------------
                                   2             mc_astparser_parsestatement <cycle 4> [162]
[343]    0.0    0.00    0.00       2         mc_parser_parseloopwhilestmt <cycle 4> [343]
                0.00    0.00       6/413         mc_lexer_nexttoken [105]
                0.00    0.00       4/150         mc_lexer_expectcurrent [126]
                0.00    0.00       2/36          mc_parser_parseexpression <cycle 5> [132]
                0.00    0.00       2/2           mc_astexpr_makewhileexpr [327]
                                   2             mc_parser_parsecodeblock <cycle 4> [241]
-----------------------------------------------
                                   2             mc_parser_parseexpression <cycle 5> [132]
[344]    0.0    0.00    0.00       2         mc_parser_parseprefixexpr <cycle 5> [344]
                0.00    0.00       2/23          mc_parser_tokentomathop [208]
                0.00    0.00       2/413         mc_lexer_nexttoken [105]
                0.00    0.00       2/2           mc_astexpr_makeprefixexpr [326]
                                   2             mc_parser_parseexpression <cycle 5> [132]
-----------------------------------------------
                0.00    0.00       2/2           mc_state_deinit [383]
[345]    0.0    0.00    0.00       2         mc_printer_destroy [345]
                0.00    0.00       2/2           mc_printer_release [348]
                0.00    0.00       2/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       2/2           mc_printer_make [347]
[346]    0.0    0.00    0.00       2         mc_printer_init [346]
-----------------------------------------------
                0.00    0.00       2/2           mc_state_make [24]
[347]    0.0    0.00    0.00       2         mc_printer_make [347]
                0.00    0.00       2/1613        mc_allocator_malloc [86]
                0.00    0.00       2/2           mc_printer_init [346]
-----------------------------------------------
                0.00    0.00       2/2           mc_printer_destroy [345]
[348]    0.0    0.00    0.00       2         mc_printer_release [348]
-----------------------------------------------
                0.00    0.00       1/2           mc_compiler_initshallowcopy [33]
                0.00    0.00       1/2           mc_astblockscope_copy [354]
[349]    0.0    0.00    0.00       2         mc_ptrdict_copy [349]
                0.00    0.00       2/23          mc_ptrdict_make [210]
                0.00    0.00       2/8           mc_ptrdict_count [283]
-----------------------------------------------
                0.00    0.00       1/2           mc_state_reset [389]
                0.00    0.00       1/2           mc_state_compilesource [34]
[350]    0.0    0.00    0.00       2         mc_state_clearerrors [350]
                0.00    0.00       2/3           mc_errlist_clear [316]
-----------------------------------------------
                0.00    0.00       2/2           mc_compiler_filescopepop [336]
[351]    0.0    0.00    0.00       2         mc_symtable_getblockscope [351]
                0.00    0.00       2/496         mc_ptrlist_top [101]
-----------------------------------------------
                0.00    0.00       1/2           mc_globalstore_getdata [376]
                0.00    0.00       1/2           mc_vm_rungc [399]
[352]    0.0    0.00    0.00       2         mc_vallist_data [352]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[353]    0.0    0.00    0.00       2         optprs_nextpositional [353]
-----------------------------------------------
                0.00    0.00       1/1           mc_ptrlist_copy [323]
[354]    0.0    0.00    0.00       1         mc_astblockscope_copy [354]
                0.00    0.00       1/1613        mc_allocator_malloc [86]
                0.00    0.00       1/2           mc_ptrdict_copy [349]
-----------------------------------------------
                0.00    0.00       1/1           mc_parser_parseincdecpostfixexpr [380]
[355]    0.0    0.00    0.00       1         mc_astexpr_copyexpr [355]
                0.00    0.00       1/1           mc_astident_copy [356]
                0.00    0.00       1/88          mc_astexpr_makeident [145]
-----------------------------------------------
                0.00    0.00       1/1           mc_astexpr_copyexpr [355]
[356]    0.0    0.00    0.00       1         mc_astident_copy [356]
                0.00    0.00       1/1613        mc_allocator_malloc [86]
                0.00    0.00       1/258         mc_util_strdup [113]
-----------------------------------------------
                0.00    0.00       1/1           mc_compiler_docompilesource [365]
[357]    0.0    0.00    0.00       1         mc_astparser_parseall [357]
                0.00    0.00      19/697         mc_lexer_currtokenis [93]
                0.00    0.00       9/9           mc_astparser_parsestatement <cycle 4> [162]
                0.00    0.00       9/556         mc_ptrlist_push [99]
                0.00    0.00       2/413         mc_lexer_nexttoken [105]
                0.00    0.00       1/1           mc_lexer_init [377]
                0.00    0.00       1/109         mc_ptrlist_make [136]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[358]    0.0    0.00    0.00       1         mc_cli_installbuiltins [358]
                0.00    0.00      25/29          mc_state_setnativefunction [194]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[359]    0.0    0.00    0.00       1         mc_cli_installfauxjavascript [359]
                0.00    0.00       1/1           mc_cli_installjsconsole [361]
                0.00    0.00       1/1           mc_cli_installjsondummy [362]
                0.00    0.00       1/1           mc_cli_installmath [363]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_installotherstuff [35]
[360]    0.0    0.00    0.00       1         mc_cli_installfileio [360]
                0.00    0.00       3/43          mc_value_makefuncnative [165]
                0.00    0.00       3/14          mc_valmap_setvalstring [252]
                0.00    0.00       1/4           mc_value_makemap [307]
                0.00    0.00       1/35          mc_state_setglobalconstant [183]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_installfauxjavascript [359]
[361]    0.0    0.00    0.00       1         mc_cli_installjsconsole [361]
                0.00    0.00       1/4           mc_value_makemap [307]
                0.00    0.00       1/43          mc_value_makefuncnative [165]
                0.00    0.00       1/14          mc_valmap_setvalstring [252]
                0.00    0.00       1/35          mc_state_setglobalconstant [183]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_installfauxjavascript [359]
[362]    0.0    0.00    0.00       1         mc_cli_installjsondummy [362]
                0.00    0.00       1/4           mc_value_makemap [307]
                0.00    0.00       1/43          mc_value_makefuncnative [165]
                0.00    0.00       1/14          mc_valmap_setvalstring [252]
                0.00    0.00       1/35          mc_state_setglobalconstant [183]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_installfauxjavascript [359]
[363]    0.0    0.00    0.00       1         mc_cli_installmath [363]
                0.00    0.00       9/43          mc_value_makefuncnative [165]
                0.00    0.00       9/14          mc_valmap_setvalstring [252]
                0.00    0.00       1/4           mc_value_makemap [307]
                0.00    0.00       1/35          mc_state_setglobalconstant [183]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_deinit [383]
[364]    0.0    0.00    0.00       1         mc_compiler_destroy [364]
                0.00    0.00       1/2           mc_compiler_deinit [333]
                0.00    0.00       1/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/1           mc_compiler_compilesource [32]
[365]    0.0    0.00    0.00       1         mc_compiler_docompilesource [365]
                0.00    0.00       1/496         mc_ptrlist_top [101]
                0.00    0.00       1/1833274     mc_util_assert [50]
                0.00    0.00       1/1           mc_astparser_parseall [357]
                0.00    0.00       1/1           mc_compiler_compilestmtlist <cycle 3> [272]
                0.00    0.00       1/240         mc_ptrlist_destroy <cycle 1> [133]
-----------------------------------------------
                0.00    0.00       1/1           mc_program_execute [4]
[366]    0.0    0.00    0.00       1         mc_compiler_getconstants [366]
-----------------------------------------------
                0.00    0.00       1/1           mc_compiler_initshallowcopy [33]
[367]    0.0    0.00    0.00       1         mc_compiler_setsymtable [367]
                0.00    0.00       1/496         mc_ptrlist_top [101]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_deinit [383]
[368]    0.0    0.00    0.00       1         mc_errlist_deinit [368]
                0.00    0.00       1/3           mc_errlist_clear [316]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_make [24]
[369]    0.0    0.00    0.00       1         mc_errlist_init [369]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_deinit [383]
[370]    0.0    0.00    0.00       1         mc_framelist_destroy [370]
                0.00    0.00       2/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_make [24]
[371]    0.0    0.00    0.00       1         mc_framelist_make [371]
                0.00    0.00       1/1613        mc_allocator_malloc [86]
                0.00    0.00       1/4           mc_framelist_ensurecapacity [297]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_deinit [383]
[372]    0.0    0.00    0.00       1         mc_gcmemory_destroy [372]
                0.00    0.00      98/1757        mc_memory_free [83]
                0.00    0.00      98/1408        mc_ptrlist_count [89]
                0.00    0.00      97/1404        mc_ptrlist_get [90]
                0.00    0.00      97/97          mc_objectdata_deinit [142]
                0.00    0.00       2/240         mc_ptrlist_destroy <cycle 1> [133]
                0.00    0.00       1/46          mc_basicarray_destroy [158]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_make [24]
[373]    0.0    0.00    0.00       1         mc_gcmemory_make [373]
                0.00    0.00       2/109         mc_ptrlist_make [136]
                0.00    0.00       1/1613        mc_allocator_malloc [86]
                0.00    0.00       1/46          mc_basicarray_make [159]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_deinit [383]
[374]    0.0    0.00    0.00       1         mc_globalstore_destroy [374]
                0.00    0.00       1/21          mc_ptrdict_destroyitemsanddict [215]
                0.00    0.00       1/9           mc_vallist_destroy [276]
                0.00    0.00       1/1757        mc_memory_free [83]
-----------------------------------------------
                0.00    0.00       1/1           mc_vm_rungc [399]
[375]    0.0    0.00    0.00       1         mc_globalstore_getcount [375]
                0.00    0.00       1/50          mc_vallist_count [155]
-----------------------------------------------
                0.00    0.00       1/1           mc_vm_rungc [399]
[376]    0.0    0.00    0.00       1         mc_globalstore_getdata [376]
                0.00    0.00       1/2           mc_vallist_data [352]
-----------------------------------------------
                0.00    0.00       1/1           mc_astparser_parseall [357]
[377]    0.0    0.00    0.00       1         mc_lexer_init [377]
                0.00    0.00       3/416         mc_asttoken_init [103]
                0.00    0.00       1/3297        mc_util_strlen [70]
                0.00    0.00       1/1408        mc_ptrlist_count [89]
                0.00    0.00       1/87          mc_lexer_addline [147]
                0.00    0.00       1/1449        mc_lexer_readchar [88]
-----------------------------------------------
                0.00    0.00       1/1           mc_parser_processandcopystring [321]
[378]    0.0    0.00    0.00       1         mc_parser_getescapechar [378]
-----------------------------------------------
                                   1             mc_parser_parseexpression <cycle 5> [132]
[379]    0.0    0.00    0.00       1         mc_parser_parseassignexpr <cycle 5> [379]
                0.00    0.00       1/413         mc_lexer_nexttoken [105]
                0.00    0.00       1/2           mc_astexpr_makeassignexpr [325]
                                   1             mc_parser_parseexpression <cycle 5> [132]
-----------------------------------------------
                0.00    0.00       1/1           mc_parser_parseexpression <cycle 5> [132]
[380]    0.0    0.00    0.00       1         mc_parser_parseincdecpostfixexpr [380]
                0.00    0.00       1/413         mc_lexer_nexttoken [105]
                0.00    0.00       1/23          mc_parser_tokentomathop [208]
                0.00    0.00       1/1           mc_astexpr_copyexpr [355]
                0.00    0.00       1/24          mc_astexpr_makeliteralnumber [199]
                0.00    0.00       1/21          mc_astexpr_makeinfixexpr [214]
                0.00    0.00       1/2           mc_astexpr_makeassignexpr [325]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_compileandrunsource [3]
[381]    0.0    0.00    0.00       1         mc_program_destroy [381]
                0.00    0.00       1/9           mc_astcompresult_destroy [267]
-----------------------------------------------
                                   1             mc_ptrdict_setintern <cycle 2> [135]
[382]    0.0    0.00    0.00       1         mc_ptrdict_growandrehash <cycle 2> [382]
                0.00    0.00       1/24          mc_ptrdict_init [203]
                0.00    0.00       1/24          mc_ptrdict_deinit [202]
                                  22             mc_ptrdict_setactual <cycle 2> [134]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_destroy [384]
[383]    0.0    0.00    0.00       1         mc_state_deinit [383]
                0.00    0.00       6/6           mc_class_destroy [292]
                0.00    0.00       4/9           mc_vallist_destroy [276]
                0.00    0.00       2/2           mc_printer_destroy [345]
                0.00    0.00       1/1           mc_compiler_destroy [364]
                0.00    0.00       1/1           mc_globalstore_destroy [374]
                0.00    0.00       1/1           mc_gcmemory_destroy [372]
                0.00    0.00       1/240         mc_ptrlist_destroy <cycle 1> [133]
                0.00    0.00       1/1           mc_errlist_deinit [368]
                0.00    0.00       1/1           mc_framelist_destroy [370]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[384]    0.0    0.00    0.00       1         mc_state_destroy [384]
                0.00    0.00       1/1757        mc_memory_free [83]
                0.00    0.00       1/1           mc_state_deinit [383]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_haserrors [388]
[385]    0.0    0.00    0.00       1         mc_state_errorcount [385]
-----------------------------------------------
                0.00    0.00       1/1           mc_vm_rungc [399]
[386]    0.0    0.00    0.00       1         mc_state_gcsweep [386]
                0.00    0.00     100/1408        mc_ptrlist_count [89]
                0.00    0.00      98/1833274     mc_util_assert [50]
                0.00    0.00      97/1404        mc_ptrlist_get [90]
                0.00    0.00      97/556         mc_ptrlist_push [99]
                0.00    0.00       1/284         mc_basicarray_count [111]
                0.00    0.00       1/19          mc_basicarray_data [218]
                0.00    0.00       1/7           mc_state_gcmarkobjlist [290]
                0.00    0.00       1/85          mc_ptrlist_clear [149]
-----------------------------------------------
                0.00    0.00       1/1           mc_vm_rungc [399]
[387]    0.0    0.00    0.00       1         mc_state_gcunmarkall [387]
                0.00    0.00      98/1408        mc_ptrlist_count [89]
                0.00    0.00      97/1404        mc_ptrlist_get [90]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_compileandrunsource [3]
[388]    0.0    0.00    0.00       1         mc_state_haserrors [388]
                0.00    0.00       1/1           mc_state_errorcount [385]
-----------------------------------------------
                0.00    0.00       1/1           mc_program_execute [4]
[389]    0.0    0.00    0.00       1         mc_state_reset [389]
                0.00    0.00       1/2           mc_state_clearerrors [350]
                0.00    0.00       1/1           mc_vm_reset [398]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_make [24]
[390]    0.0    0.00    0.00       1         mc_state_setdefaultconfig [390]
-----------------------------------------------
                0.00    0.00       1/1           mc_compiler_initshallowcopy [33]
[391]    0.0    0.00    0.00       1         mc_symtable_copy [391]
                0.00    0.00       3/3           mc_ptrlist_copy [323]
                0.00    0.00       1/1613        mc_allocator_malloc [86]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_compileandrunfile [2]
[392]    0.0    0.00    0.00       1         mc_util_readfile [392]
                0.00    0.00       1/1           mc_util_readhandle [393]
-----------------------------------------------
                0.00    0.00       1/1           mc_util_readfile [392]
[393]    0.0    0.00    0.00       1         mc_util_readhandle [393]
                0.00    0.00       1/1680        mc_memory_malloc [85]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_gcmarkobject [151]
[394]    0.0    0.00    0.00       1         mc_valarray_getlength [394]
                0.00    0.00       1/1833274     mc_util_assert [50]
                0.00    0.00       1/3           mc_valarray_getinternalarray [324]
                0.00    0.00       1/50          mc_vallist_count [155]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_gcmarkobject [151]
[395]    0.0    0.00    0.00       1         mc_valarray_getvalueat [395]
                0.00    0.00       1/1833274     mc_util_assert [50]
                0.00    0.00       1/3           mc_valarray_getinternalarray [324]
                0.00    0.00       1/50          mc_vallist_count [155]
                0.00    0.00       1/3669        mc_vallist_getp [69]
-----------------------------------------------
                0.00    0.00       1/1           mc_cli_installargv [36]
[396]    0.0    0.00    0.00       1         mc_valarray_push [396]
                0.00    0.00       1/1833274     mc_util_assert [50]
                0.00    0.00       1/3           mc_valarray_getinternalarray [324]
                0.00    0.00       1/49          mc_vallist_push [156]
-----------------------------------------------
                0.00    0.00       1/1           mc_program_execute [4]
[397]    0.0    0.00    0.00       1         mc_vm_getlastpopped [397]
-----------------------------------------------
                0.00    0.00       1/1           mc_state_reset [389]
[398]    0.0    0.00    0.00       1         mc_vm_reset [398]
-----------------------------------------------
                0.00    0.00       1/1           mc_function_execfunction [6]
[399]    0.0    0.00    0.00       1         mc_vm_rungc [399]
                0.00    0.00       6/7           mc_state_gcmarkobjlist [290]
                0.00    0.00       2/82          mc_state_gcmarkobject [151]
                0.00    0.00       1/1           mc_state_gcunmarkall [387]
                0.00    0.00       1/1           mc_globalstore_getcount [375]
                0.00    0.00       1/1           mc_globalstore_getdata [376]
                0.00    0.00       1/50          mc_vallist_count [155]
                0.00    0.00       1/2           mc_vallist_data [352]
                0.00    0.00       1/1218244     mc_framelist_get [53]
                0.00    0.00       1/1           mc_state_gcsweep [386]
-----------------------------------------------
                0.00    0.00       1/1           optprs_nextlongflag [404]
[400]    0.0    0.00    0.00       1         optbits_isdashdash [400]
-----------------------------------------------
                0.00    0.00       1/1           optprs_nextlongflag [404]
[401]    0.0    0.00    0.00       1         optbits_islongopt [401]
-----------------------------------------------
                0.00    0.00       1/1           optprs_nextlongflag [404]
[402]    0.0    0.00    0.00       1         optbits_isshortopt [402]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[403]    0.0    0.00    0.00       1         optprs_init [403]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[404]    0.0    0.00    0.00       1         optprs_nextlongflag [404]
                0.00    0.00       1/1           optbits_isdashdash [400]
                0.00    0.00       1/1           optbits_isshortopt [402]
                0.00    0.00       1/1           optbits_islongopt [401]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
